full_address,median_price_per_sqm,mean_price_per_sqm,housing_type,latitude,longitude
138 LOR AH SOO,4259.259259259259,4282.541770263073,public,1.3515974230958,103.884260469806
138 MARSILING RD,4008.620689655172,3992.975444069619,public,1.43809995341553,103.777263836104
138 PASIR RIS ST 11,4075.4716981132074,4355.098448349889,public,1.36340707305799,103.959810276508
138 PETIR RD,4821.9178082191775,4779.27814041862,public,1.37457035529603,103.769825791429
138 POTONG PASIR AVE 3,5045.045045045045,5494.166010670865,public,1.33356221015123,103.865458562014
138 RIVERVALE ST,4397.163120567376,4553.819076326965,public,1.38864118996622,103.904623542393
138 SERANGOON NTH AVE 2,5029.357581483231,5029.357581483231,public,1.36822699874589,103.875548830412
138 SIMEI ST 1,4590.163934426229,4734.694608774625,public,1.34721811835569,103.956900531765
138 TAMPINES ST 11,4200.0,4440.434966075037,public,1.34528144785596,103.945344290094
138 YISHUN RING RD,4462.365591397849,4494.929369597301,public,1.43160991206918,103.830614068732
138A LOR 1A TOA PAYOH,8974.358974358975,9229.1475296537,public,1.33671098513786,103.845472945511
138A YUAN CHING RD,6876.6560456146235,6970.97654369971,public,1.32793696486555,103.7241782483
138B LOR 1A TOA PAYOH,8545.06792622582,8808.39757095613,public,1.33626408939965,103.845626191384
138B YUAN CHING RD,6940.298507462687,7030.136922566229,public,1.32841510984309,103.724304147765
138C LOR 1A TOA PAYOH,8744.376968061179,8966.804345940884,public,1.33626413671063,103.844907413472
138C YUAN CHING RD,6868.131868131868,6929.848881310745,public,1.32843797727643,103.723795893377
138D YUAN CHING RD,7018.698641623344,7030.16134746316,public,1.32846031138004,103.723287795397
139 BEDOK NTH AVE 3,4679.48717948718,4705.563579277865,public,1.32941001130625,103.935397269548
139 BEDOK RESERVOIR RD,4578.313253012048,5116.605071407234,public,1.33462453350019,103.913777679684
139 BISHAN ST 12,4914.121082958402,5056.30026285195,public,1.34524700566957,103.852692218003
139 BT BATOK WEST AVE 6,3826.2195121951218,3974.8591981508052,public,1.35110319953225,103.744169896472
139 JLN BT MERAH,5754.7169811320755,5968.379783657476,public,1.27907853356834,103.826785281335
139 LOR AH SOO,4441.747572815534,4320.558045394615,public,1.3522311107755,103.884240123623
139 MARSILING RD,3954.022988505747,3973.6892333733626,public,1.43775226684572,103.777275768219
139 PASIR RIS ST 11,4558.823529411765,4394.869363487375,public,1.3635179863635,103.959586721477
139 PETIR RD,4014.5631067961167,4225.043137385291,public,1.3753321410961,103.769647288503
139 POTONG PASIR AVE 3,5576.923076923077,5600.015530235495,public,1.33327648926162,103.866110230586
139 RIVERVALE ST,4412.867274569402,4631.621563033909,public,1.38887019170638,103.904295614592
139 SERANGOON NTH AVE 2,4336.1053636797715,4554.06461976611,public,1.36878372952822,103.875412429109
139 SIMEI ST 1,4953.125,4992.582606787152,public,1.34668351000416,103.956561347886
139 TAMPINES ST 11,4693.548387096775,4774.0248692372015,public,1.34615587242231,103.944507423219
139 YISHUN RING RD,4246.12586970272,4471.157356784356,public,1.43165616021317,103.831319107107
139A LOR 1A TOA PAYOH,8640.350877192983,8905.720036554125,public,1.33627775831234,103.844044881122
139B LOR 1A TOA PAYOH,8681.318681318682,8855.745320845554,public,1.33671109109394,103.843878159336
14 BEDOK STH AVE 2,5751.87969924812,6068.889783538323,public,1.3213611911805,103.936185399688
14 DOVER CL EAST,6754.3859649122805,6778.043551311663,public,1.30556381153272,103.785595231093
14 EUNOS CRES,5029.4358974358975,5109.923076923077,public,1.32314313124757,103.90344909234
14 GHIM MOH RD,6140.350877192983,6336.728993591739,public,1.30884675491384,103.78914684284
14 JLN BT MERAH,6714.285714285715,6705.134106485648,public,1.28786130507779,103.807648167533
14 JOO SENG RD,4659.090909090909,4692.961924425109,public,1.33607364601336,103.879853824125
14 KG ARANG RD,5194.174757281553,5201.708029968573,public,1.30017763078184,103.884043220585
14 LOR 7 TOA PAYOH,5833.333333333333,5992.3536526366715,public,1.33666896706719,103.858353616452
14 MARINE TER,7116.666666666666,7139.537037519527,public,1.30347617922703,103.915411740341
14 ST. GEORGE'S RD,5369.4029850746265,5577.822320943849,public,1.32372959519736,103.862088437214
14 TAMAN HO SWEE,5833.333333333333,5563.156321960309,public,1.28790461781044,103.83219770269
14 TECK WHYE LANE,3319.327731092437,3480.578151260504,public,1.37848150958552,103.755675386906
14 TELOK BLANGAH CRES,5951.967924065133,5964.958580689832,public,1.27739544173264,103.820469653072
14 TOH YI DR,6504.807692307692,6553.354000280229,public,1.33908702611922,103.772569349944
14 UPP BOON KENG RD,6386.138613861386,6677.943565888639,public,1.31505420515826,103.870303668462
140 BEDOK NTH ST 2,5446.280991735537,5629.905509641873,public,1.32986086595092,103.935423827584
140 BEDOK RESERVOIR RD,4523.809523809524,4762.33719061395,public,1.33488991400405,103.913386186589
140 BISHAN ST 12,5650.485436893204,5751.333572441661,public,1.34481148576572,103.853093259973
140 BT BATOK ST 11,4524.383423423424,4839.319513934025,public,1.35076586646897,103.74385553747
140 JLN BT MERAH,5504.201680672269,5512.838468720822,public,1.27815614255865,103.829524327849
140 LOR AH SOO,4580.152671755725,4500.017502303288,public,1.35252644338434,103.883738329606
140 MARSILING RD,3297.3531844499585,3297.3531844499585,public,1.4376557238686,103.776725571123
140 PASIR RIS ST 11,3968.253968253968,4013.494821699753,public,1.36394845899024,103.959181035972
140 PETIR RD,3741.8032786885246,3941.5056089743593,public,1.37550299063609,103.768952438105
140 POTONG PASIR AVE 3,5518.867924528302,5596.840533592209,public,1.33381551462422,103.866824943073
140 RIVERVALE ST,4205.793366203496,4573.878923075282,public,1.38937559481463,103.903705419983
140 SERANGOON NTH AVE 2,4329.670329670329,4554.18274181894,public,1.3684345688942,103.875006492882
140 TAMPINES ST 12,4719.546411035773,4830.286827391323,public,1.34755779818379,103.943814796185
140 YISHUN RING RD,4044.1176470588234,4486.953635620915,public,1.43118625952732,103.830601339189
140A CORPORATION DR,6494.623655913979,6712.339498651752,public,1.32735346802783,103.723134909336
140B CORPORATION DR,6642.156862745098,6669.277922074038,public,1.32727562835044,103.723574645357
140C CORPORATION DR,6489.36170212766,6534.281090610575,public,1.32754362846391,103.724285977296
140D CORPORATION DR,6526.315789473684,6552.971264891873,public,1.32759130033551,103.724631921446
141 BEDOK RESERVOIR RD,4638.953942232631,4743.276547448519,public,1.33530647237824,103.913462151262
141 BISHAN ST 12,5532.786885245901,5662.9850034923375,public,1.34515398438819,103.853367119258
141 BT BATOK ST 11,4406.881720430108,4543.172260578655,public,1.35044171803071,103.743212010475
141 JLN BT MERAH,4723.880597014926,4694.514910307658,public,1.27714559744846,103.828738908605
141 LOR 2 TOA PAYOH,7500.0,7772.727253241876,public,1.33583761957175,103.84573120411
141 LOR AH SOO,5246.621621621622,5267.46865386945,public,1.35309014318502,103.883960577847
141 MARSILING RD,3582.1728849185492,3854.9377181020145,public,1.43736870010289,103.77707219926
141 PASIR RIS ST 11,4613.970588235294,4429.375824761638,public,1.36418010991491,103.958735554564
141 PETIR RD,3852.4590163934427,3864.789127084209,public,1.37587154659066,103.768135701112
141 POTONG PASIR AVE 3,5495.495495495496,5502.7027027027025,public,1.33405922561445,103.867455100715
141 RIVERVALE ST,3885.792079207921,3929.992067388557,public,1.38977585018657,103.903968635913
141 SERANGOON NTH AVE 2,4277.315772720038,4621.462769118294,public,1.36859420920975,103.874523249204
141 SIMEI ST 2,4892.610143442623,5078.851961159804,public,1.34585135529578,103.955069793124
141 TAMPINES ST 12,4433.962264150943,4712.55564581802,public,1.34824895315275,103.944920713854
141 TECK WHYE LANE,3790.7846570109823,3763.32983485414,public,1.38041181166501,103.75258047021
141 YISHUN RING RD,3852.9411764705883,4251.031501113569,public,1.4311373790392,103.829957442929
142 BEDOK RESERVOIR RD,4426.229508196721,4500.610935749924,public,1.33563649761465,103.913269358016
142 BISHAN ST 12,5768.5950413223145,5716.952169156421,public,1.34550186128369,103.853443638303
142 BT BATOK ST 11,4256.756756756757,4468.9442543665955,public,1.35000417984867,103.742860806106
142 JLN BT MERAH,5121.951219512195,5206.844771715217,public,1.27700823497374,103.828056201882
142 LOR 2 TOA PAYOH,7437.331334332834,7611.960867842102,public,1.33583774995002,103.845162997311
142 LOR AH SOO,4155.339805825242,4383.465421577738,public,1.35302664004115,103.882887594334
142 MARSILING RD,4296.7594936708865,4370.169424674532,public,1.43703348852642,103.777069314339
142 PASIR RIS ST 11,3690.8275462962965,3987.1939884960716,public,1.36345258509225,103.958901731763
142 PETIR RD,4159.595690916345,4305.668154959816,public,1.37639172444397,103.767912823562
142 POTONG PASIR AVE 3,5744.900560938297,5885.876147373789,public,1.33312018048815,103.866911289274
142 RIVERVALE CRES,3852.4590163934427,4121.9817916753445,public,1.39045415383481,103.905102917752
142 SERANGOON NTH AVE 1,5032.541050530708,4998.747165018598,public,1.36738923192236,103.873635517365
142 SIMEI ST 2,5100.846123573396,5221.8189236177495,public,1.34534983054841,103.955127262037
142 TAMPINES ST 12,4511.278195488721,4752.587218606635,public,1.34869712181619,103.944859621472
142 TECK WHYE LANE,3435.114503816794,3446.0873798028833,public,1.38079049641025,103.75195441174
142 YISHUN RING RD,3971.537001897533,4367.044956940593,public,1.43076164851345,103.830480899054
143 BEDOK RESERVOIR RD,4562.5,4842.400614091791,public,1.33498400074179,103.912760136664
143 BISHAN ST 12,5231.481481481482,5148.227671285924,public,1.34557936871928,103.85291195716
143 BT BATOK ST 11,4235.294117647059,4232.35294117647,public,1.3503764354559,103.74390902286
143 JLN BT MERAH,5760.683760683761,5761.538461538462,public,1.27778523331688,103.830001495464
143 LOR 2 TOA PAYOH,7477.477477477478,7519.815008546716,public,1.33588435399266,103.843991340255
143 LOR AH SOO,3814.814814814815,3815.425819056887,public,1.35223342746652,103.882841640503
143 MARSILING RD,4166.666666666666,4166.666666666666,public,1.43674688063953,103.776725583981
143 MEI LING ST,6022.422018348623,6039.068843546509,public,1.29348172294272,103.804726403277
143 PASIR RIS ST 11,4694.939164168577,4462.666346889892,public,1.36198405238232,103.960695828184
143 PETIR RD,4232.876712328767,4538.7059128842775,public,1.37637448213033,103.76732428038
143 POTONG PASIR AVE 2,5961.538461538462,6206.390107911396,public,1.33290761070926,103.866168849371
143 RIVERVALE DR,4428.571428571428,4704.061932609301,public,1.39006593381208,103.905723418384
143 SERANGOON NTH AVE 1,4337.349397590361,4694.691738867984,public,1.36736076711937,103.872925371848
143 TAMPINES ST 12,4513.242060374818,4621.379978116439,public,1.34806952870407,103.943577088123
143 YISHUN RING RD,5063.859790491539,5071.461837054751,public,1.43100259364042,103.831093779909
144 BEDOK RESERVOIR RD,4531.25,4715.296855921856,public,1.33486976872987,103.912526824975
144 BISHAN ST 12,5325.20325203252,5439.91297816418,public,1.34593563508849,103.853311673446
144 BT BATOK WEST AVE 6,3952.732974910394,4132.811511701455,public,1.3500433867981,103.744237408407
144 JLN BT MERAH,5345.907823519764,5291.617816493438,public,1.27728879786295,103.829957861117
144 LOR 2 TOA PAYOH,7417.672727272728,7702.600116850117,public,1.33535073315709,103.84402714867
144 LOR AH SOO,4831.081081081081,4984.197564744847,public,1.35197715513941,103.883313455892
144 PASIR RIS ST 11,3809.5238095238096,4065.424893383727,public,1.36240784548335,103.960544055101
144 PETIR RD,4788.732394366197,4822.092860697793,public,1.37581593705491,103.767563450683
144 POTONG PASIR AVE 2,5175.438596491228,5579.839931909426,public,1.33262019907368,103.86551350588
144 RIVERVALE DR,3662.9310344827586,4081.0736493579907,public,1.3891697231591,103.905930313783
144 SERANGOON NTH AVE 1,4126.506024096386,4293.559048955879,public,1.36778139173336,103.873041279529
144 SIMEI ST 2,5348.931506849315,5348.931506849315,public,1.34535129708528,103.95557026414
144 TAMPINES ST 12,4594.594594594595,4813.311741894848,public,1.34841857750645,103.943725846535
144 TECK WHYE LANE,4409.090909090909,4071.276257722859,public,1.38082768721762,103.752476579633
144 YISHUN ST 11,4457.542694497153,4509.146703036053,public,1.43102371428403,103.831365011855
145 BEDOK RESERVOIR RD,4748.251748251749,5022.139437743464,public,1.33429019245209,103.912135405976
145 BISHAN ST 11,5532.786885245901,5710.759713544838,public,1.34488600912462,103.85428449567
145 BT BATOK ST 11,3823.529411764706,4057.857531021237,public,1.34997305498668,103.743724852615
145 JLN BT MERAH,5029.850746268657,5217.258258969702,public,1.27729352946741,103.830515650322
145 LOR 2 TOA PAYOH,8355.731225296444,8601.43247484972,public,1.33521035428159,103.846162940767
145 LOR AH SOO,5574.324324324324,5275.854143029463,public,1.3514922855912,103.88323988763
145 MEI LING ST,6418.8478143551,6445.802775112412,public,1.29381815215672,103.804886574515
145 PASIR RIS ST 11,3880.0,4094.324755957508,public,1.36321945235415,103.960831858806
145 PETIR RD,3269.230769230769,3502.0284900284896,public,1.37600740723183,103.766884122419
145 POTONG PASIR AVE 2,5756.75511197663,5862.619069958911,public,1.33237317770639,103.866165158665
145 RIVERVALE DR,3700.0,4007.2516214024135,public,1.38990044873734,103.90607033433
145 SERANGOON NTH AVE 1,4815.623148331029,4681.01915860162,public,1.36780607446741,103.872379573915
145 SIMEI ST 2,5041.322314049587,5113.718309081983,public,1.34484832828898,103.955553840065
145 TAMPINES ST 12,4750.435648493901,4885.87868762523,public,1.34880182138885,103.943691020379
145 WOODLANDS ST 13,4782.179000632511,4724.877937196384,public,1.4361178671849,103.773245421824
145 YISHUN ST 11,4805.9701492537315,4897.578884949723,public,1.43084061704702,103.831855467796
146 BEDOK RESERVOIR RD,4107.142857142857,4354.910052513764,public,1.33459969119921,103.912010752027
146 BISHAN ST 11,5595.238095238095,5623.043684801855,public,1.34408604869725,103.854147568942
146 BT BATOK WEST AVE 6,4073.529411764706,4323.812027583654,public,1.34966890869827,103.744083499088
146 GANGSA RD,3918.2692307692305,4052.6245115439106,public,1.3755283858155,103.766185188925
146 JLN BT MERAH,5149.253731343284,5306.435676724234,public,1.27783733331047,103.830814605787
146 LOR 2 TOA PAYOH,8350.242780475339,8480.790149357841,public,1.33466409464552,103.846451369821
146 MEI LING ST,6965.484848484848,7324.399137574576,public,1.29391477689682,103.804454313969
146 PASIR RIS ST 11,3952.3809523809523,4065.8730411393994,public,1.36303591789608,103.960157915898
146 POTONG PASIR AVE 1,5906.25,6060.097009374662,public,1.3318007826539,103.867242849282
146 RIVERVALE DR,3706.896551724138,4220.350456146454,public,1.3904964729756,103.906157175515
146 SERANGOON NTH AVE 1,4216.8674698795185,4498.825951435669,public,1.36816861691966,103.87293845884
146 SIMEI ST 2,4653.373266078184,4891.731652258571,public,1.34464143544848,103.955916773177
146 TAMPINES AVE 5,5256.410256410257,5398.2265760036735,public,1.34800834174247,103.942813802423
146 WOODLANDS ST 13,4033.9135654261704,4324.532968522397,public,1.43611788840055,103.774084353729
146 YISHUN ST 11,4301.075268817204,4550.643514389535,public,1.4310017618816,103.83246849055
147 BEDOK RESERVOIR RD,4345.238095238095,4479.666183413256,public,1.33488194247883,103.911778859623
147 BISHAN ST 11,5536.107831562376,5608.965946936473,public,1.34387703291754,103.855106377701
147 BT BATOK WEST AVE 6,4462.365591397849,4698.239510858107,public,1.34957751809962,103.743601296461
147 GANGSA RD,4672.140845070422,4824.982133899286,public,1.37602076586396,103.765490044154
147 LOR 2 TOA PAYOH,8225.274725274725,8374.20800880183,public,1.33454683171677,103.845077697814
147 MEI LING ST,6630.13698630137,6641.057743889004,public,1.29431742627588,103.804931843663
147 PASIR RIS ST 13,4766.7714884696015,4591.227597808136,public,1.36310057764065,103.962012302637
147 RIVERVALE CRES,4866.931216931216,4942.459788359788,public,1.39052899073612,103.905609227011
147 SERANGOON NTH AVE 1,4740.963855421687,5048.624630882839,public,1.36851857390771,103.872804036824
147 SILAT AVE,4552.238805970149,4552.238805970149,public,1.27727696508456,103.831093355841
147 SIMEI ST 2,4863.013698630137,4840.983217695547,public,1.34552924743335,103.9558302979
147 TAMPINES AVE 5,5528.169014084507,5560.301391087159,public,1.34923238819558,103.942181032929
147 YISHUN ST 11,4223.880597014925,4378.022852475187,public,1.4312806628618,103.831829692469
148 BEDOK RESERVOIR RD,4690.476190476191,4897.691127733145,public,1.33534088461813,103.91190498709
